Campaign,Ad Group,Keyword,Criterion Type,Status
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Show Name,collect-a-con la hours,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Show Name,collect-a-con la hours,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Show Name,collect-a-con la vendors,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Show Name,collect-a-con la vendors,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Show Name,collect-a-con la december,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Show Name,collect-a-con la december,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card show los angeles,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card show los angeles,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles card show,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles card show,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles card show december,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles card show december,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card show los angeles this weekend,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card show los angeles this weekend,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card show near los angeles,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card show near los angeles,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,trading card show los angeles,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,trading card show los angeles,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles card convention,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles card convention,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card shows in california,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,card shows in california,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,california card show 2026,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,california card show 2026,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles pokemon card show,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles pokemon card show,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,pokemon card show los angeles,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,pokemon card show los angeles,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles tcg show,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,los angeles tcg show,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,pokemon event los angeles,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Los Angeles Card Show,pokemon event los angeles,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,los angeles convention center card show,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,los angeles convention center card show,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,los angeles convention center december 2026,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,los angeles convention center december 2026,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,los angeles convention center events december,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,los angeles convention center events december,Phrase,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,what is at los angeles convention center this weekend,Exact,Enabled
Show - Collect-A-Con LA Los Angeles Dec 2026,Collect-A-Con LA - Venue,what is at los angeles convention center this weekend,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,the philly show,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,the philly show,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show 2026,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show 2026,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show philadelphia,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show philadelphia,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show card show,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show card show,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show tickets,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show tickets,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show dates,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show dates,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show schedule,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show schedule,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show hours,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show hours,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show vendors,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show vendors,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show december,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Show Name,philly show december,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card show philadelphia,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card show philadelphia,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia card show,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia card show,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia card show december,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia card show december,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card show philadelphia this weekend,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card show philadelphia this weekend,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card show near philadelphia,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card show near philadelphia,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,trading card show philadelphia,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,trading card show philadelphia,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia card convention,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia card convention,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card shows in pennsylvania,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,card shows in pennsylvania,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,pennsylvania card show 2026,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,pennsylvania card show 2026,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia sports card show,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,philadelphia sports card show,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,sports card show philadelphia,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,sports card show philadelphia,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,baseball card show philadelphia,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,baseball card show philadelphia,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,football card show philadelphia,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Philadelphia Card Show,football card show philadelphia,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,greater philadelphia expo center card show,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,greater philadelphia expo center card show,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,greater philadelphia expo center december 2026,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,greater philadelphia expo center december 2026,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,greater philadelphia expo center events december,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,greater philadelphia expo center events december,Phrase,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,what is at greater philadelphia expo center this weekend,Exact,Enabled
Show - Philly Show Philadelphia Dec 2026,Philly Show - Venue,what is at greater philadelphia expo center this weekend,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show 2026,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show 2026,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show card show,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show card show,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show tickets,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show tickets,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show dates,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show dates,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show schedule,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show schedule,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show hours,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show hours,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show vendors,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show vendors,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show december,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Show Name,orlando card show december,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card show orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card show orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando card show,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando card show,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando card show december,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando card show december,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card show orlando this weekend,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card show orlando this weekend,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card show near orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card show near orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,trading card show orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,trading card show orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando card convention,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando card convention,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card shows in florida,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,card shows in florida,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,florida card show 2026,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,florida card show 2026,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando sports card show,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando sports card show,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,sports card show orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,sports card show orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,baseball card show orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,baseball card show orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,football card show orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,football card show orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando pokemon card show,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando pokemon card show,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,pokemon card show orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,pokemon card show orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando tcg show,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,orlando tcg show,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,pokemon event orlando,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Orlando Card Show,pokemon event orlando,Phrase,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Venue,the bahia shrine card show,Exact,Enabled
Show - Orlando Card Show Dec 2026,Orlando Card Show - Venue,the bahia shrine card show,Phrase,Enabled
